Date,Tweet,User,Location,Belief,Keywords_used 
11/14/2020,Kate brown pissed off alot of Karens and Kevins in Oregon Im not gonna lie I think its the right thing to do what did you expect Covid19 has just gotten worse people No one is wearing a mask Lets be honestly tons of Karens and Kevins out here Freekatebrown,b'MeloFpv',"b'Eugene Oregon,'",.,keywords
11/14/2020,PSA Join VAs COVID19 clinical trials for vaccines and treatments Veterans COVID19 NIH HHSGov CDCgov DeptVetAffairs VeteransHealth SecWilkie VADepSec USHVHA SurgeonGeneral,b'alanjay724',"b'Potomac, Md.'",.,keywords
11/14/2020,InPerson Praise and Worship Service on Sundays at 1100 AM Our address is 2378 Dogwood Dr SE Conyers GA 30013 All ages are welcome to join usWe follow the recommendations of the CDC for COVID19,b'greater1love',"b'Conyers, GA'",.,keywords
11/14/2020,sallyKP He hasnt seen a patient in decades Fauci is at the core of a bungled response to COVID19 A pawn of Big Pharma and Bill Gates Why anyone would listen to this man is beyond me,b'RichardSchulma5',b'',.,keywords
11/14/2020,officials continued to find cases linked to the wedding and tallied a total of 177 cases seven deaths and three other hospitalizationsCDC One Maine wedding caused 7 deaths 177 COVID19 cases no masks Insider,b'PatStClaire',b'Atlanta',.,keywords
11/14/2020,This woman said Republicans and pastors need to be on the COVID19 advisory board I am,b'_shukura_',"b'Washington, DC'",.,keywords
11/14/2020,Elon Musk said he tested positive and negative for Covid19heres what you need to know about the different tests,b'2668',b'Pittsburgh',.,keywords
11/14/2020,CNN donlemoncnn NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,ABC NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,CNN ChrisCuomo NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,TIME NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,RealFrankJMcCa1 starboardlight NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,washingtonpost NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,CBSNews NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,washingtonpost NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,JoeBiden NY Times Studies in Massachusetts NY and Nevada up to 90 of people testing positive for COVID19 carried barely any virus a review by The Times found The standard tests are diagnosing huge numbers of people who may be carrying relatively insignificant amounts of the virus,b'JordonPP',"b'Torrance, CA'",.,keywords
11/14/2020,Saw a guys comment about how the COVID19 numbers in Florida are greatly screwed and after I stopped laughing I cried a little bit COVID19,b'kskjal',"b'Seattle, WA'",.,keywords
11/14/2020,sassydenisem Omg my heart breaks Im crying listening to hersomething has to be doneIm praying for her and all people sick with covid19,b'Sharleesmad',"b'The Emerald City,Go Seahawks!'",.,keywords
11/14/2020,He released a speech and at the end it said his campaign wouldnt be the one releasing the Vaccine for Covid19 that the closet we have to his his defeat,b'ScUbAsTeVe_1315',"b'California, USA'",.,keywords
11/14/2020,On October 27 the White House released its science and technology accomplishments from the first term The top accomplishment ENDING THE COVID19 PANDEMIC That day alone 983 Americans died Trump is the reincarnated Henry VIII and Pence is Cromwell,b'CHawksRun',"b'Oregon, USA'",.,keywords
11/14/2020,DemWrite FoodAndWineDiva We can just be thankful that we are safeand pray for those who passed away and the millions who are sick with covid19I think it should be a day of prayers and be thankful that we have a wonderful new President,b'Sharleesmad',"b'The Emerald City,Go Seahawks!'",.,keywords
11/14/2020,GavinNewsom wants to apologize for attending a 50th birthday party for Jason Kinney a friend and political advisor despite the COVID19 restrictions hes put on the rest of the stateThey had dinner at The French Laundry in yountville with at least 12 people from different,b'PmunitedN',b'The True Northern California ',.,keywords
11/14/2020,I was looking forward to seeing ccdsfootball and CharChristAD football last night COVID19 had something to do about it Stay safe,b'swright12',"b'Charlotte, NC'",.,keywords
11/14/2020,Day 47 Day after a FB game sluggish Ss At least they showed up I feel for my students as their anxiety grows with the number of presumed and confirmed cases of COVID19 on our campus Lord please keep us safe and hear our prayers,b'EspinosaJesse',"b'Houston, TX'",.,keywords
11/14/2020,BeschlossDC And realDonaldTrump He nonchalantly infected his assigned Secret Service with COVID19 Thats how fatal Trump is,b'curiouseisset',b'',.,keywords
11/14/2020,BeschlossDC JoyAnnReid The 56th anniversary 57 years since the of JFK assassination on 11221963 is mere days away I share my birthday anniversary month and day with our 35th PresidentThanks for the anecdote Mr Beschloss JFK gives hot chocolate to his shields djt gives them covid19,b'WFWayne',"b'""This Island Earth""'",.,keywords
11/14/2020,This is horrible Everyone should watch and listen to this nurses story about treatment of COVID19 patients Wear a damn mask and take this pandemic seriously I wonder if my stepfather was treated this way before he died in April,b'Antwanwms',b'',.,keywords
11/14/2020,Pretty scary but fascinating online site that easily allows you to figure out how likely you are to be sitting at the Thanksgiving table with someone who has COVID19 based on your party size and county,b'ZakSNews',"b'Huntsville, AL'",.,keywords
11/14/2020,mullencody27 HaefeleJohn ScottAdamsSays realDonaldTrump Trump had nothing to do with the Pfizer except purchasing 100 million doses for 18 billion That is the only part Pfizer played in Operation Warp Speed Pfizer didnt accept any government funding for research and development for the COVID19 vaccine they funded it themselves,b'danilynnguess',"b'St Petersburg, FL'",.,keywords
11/14/2020,Welp this is an opportune time to rerecommend Part 1 of my series on COVID19 since it digs into social panic and the xenophobia behind the pandemic,b'Alice_Evelyn_',"b'Portland, OR'",.,keywords
11/14/2020,Hey JackBox perhaps you should look into finding people who can run my local jack in the box in Aberdeen Washington properly and keep up with orders I have been standing outside waiting for my mobile order for over a half hour now since I cant go inside due to covid19,b'bryangullickson',b'Aberdeen Wa',.,keywords
11/14/2020,I cant debate someone into caring about what happens to their fellow human beingsThree years before COVID19 and this piece is more relevant now than it was in 2017,b'WhitForMerriam',"b'Merriam, KS'",.,keywords
11/14/2020,mmpadellan Trumpets are defending conman individual 1 and protecting the feelings of the criminal man who doesnt care about hundreds of thousands preventable deaths does nothing and never had a plan to stop the American COVID19 Holocaust OUTRAGEOUS,b'patyvillaescusa',"b'Scottsdale, AZ'",.,keywords
11/14/2020,realDonaldTrump Mr President You failed us You never took Covid19 one bit serious You acted childishly Perhaps you did make fun of that handicapped man after all Oh the doozie grab them by the pussy And If you shot someone on wed still vote for you What NO,b'GeneBla10271288',b'',.,keywords
11/14/2020,Why COVID19 is surging in California and the Bay Area via SFGate,b'cooper_maury',"b'Rancho Mirage, CA'",.,keywords
11/14/2020,Good News Negative on my COVID19 test results in less then 24hrs Last week Wed I was in contact with someone that had a fever Monday and confirmed he had COVID,b'MayhemStudios',"b'Los Angeles, CA'",.,keywords
11/14/2020,SanAntonio Doctor opens up about helping the 915 as COVID19 surges through its communityMaskUp protect yourself and your loved ones Thank you to ALL of our healthcare workers ElPaso Texas,b'AlejandraG_TV',"b'San Antonio, TX'",.,keywords
11/14/2020,Bill Gates best job interview answers and COVID19 update State of Ins via YouTube,b'12principles',b'Los Angeles',.,keywords
